x_term,y_term,correlation,p_value,significance
bildungstheorien,#5:zeitschriftenartikel:e-learning,0.05686205106501259,0.0005092894411685415,Signifikant
bildungstheorien,#5:buch:e-learning,-0.022773523098180176,0.16418372412437263,Nicht signifikant
bildungstheorien,#5:buchteil:e-learning,-0.04940972941032072,0.002530394647197178,Signifikant
bildungstheorien,#5:konferenz-paper:e-learning,-0.010368121262952477,0.5265512953272278,Nicht signifikant
bildungstheorien,#6:zeitschriftenartikel:bildung:technologie,0.18507742545014774,4.0503155940947226e-30,Signifikant
bildungstheorien,#6:buch:bildung:technologie,-0.02229102201725226,0.17330641156587542,Nicht signifikant
bildungstheorien,#6:buchteil:bildung:technologie,-0.025492165681620646,0.11940901881292931,Nicht signifikant
bildungstheorien,#6:konferenz-paper:bildung:technologie,0.056144884139224846,0.000599337115050086,Signifikant
bildungstheorien,#7:zeitschriftenartikel:digital:medien,0.1210583567579847,1.1598662629410162e-13,Signifikant
bildungstheorien,#7:buch:digital:medien,-0.05401540326935245,0.0009615104315632706,Signifikant
bildungstheorien,#7:buchteil:digital:medien,-0.1912809171281356,4.2891399555748274e-32,Signifikant
bildungstheorien,#7:konferenz-paper:digital:medien,0.07528624484290579,4.1275188238900115e-06,Signifikant
bildungstheorien,#8:zeitschriftenartikel:blended:learning,-0.011292201695127523,0.4903671125828679,Nicht signifikant
bildungstheorien,#8:buch:blended:learning,-0.01467258045282684,0.3701366323688108,Nicht signifikant
bildungstheorien,#8:buchteil:blended:learning,-0.03231133412100201,0.04837932877407254,Signifikant
bildungstheorien,#8:konferenz-paper:blended:learning,0.037612842387791647,0.021554757951050066,Signifikant
bildungstheorien,#9:zeitschriftenartikel:digital:lernen,0.20782748151113478,1.0572892209234498e-37,Signifikant
bildungstheorien,#9:buch:digital:lernen,-0.0312725876429925,0.056065172300794316,Nicht signifikant
bildungstheorien,#9:buchteil:digital:lernen,-0.036792277326276476,0.024579178233524384,Signifikant
bildungstheorien,#9:konferenz-paper:digital:lernen,-0.006554738811839125,0.6888962018192345,Nicht signifikant
bildungstheorien,#a:zeitschriftenartikel:online:lernen,-0.013120031344123874,0.4229131975828868,Nicht signifikant
bildungstheorien,#a:buch:online:lernen,-0.009272286059955694,0.5711605071617863,Nicht signifikant
bildungstheorien,#a:buchteil:online:lernen,0.04400543067806638,0.007165389479198126,Signifikant
bildungstheorien,#a:konferenz-paper:online:lernen,-0.004634279253810078,0.7771360625555928,Nicht signifikant
bildungstheorien,#b:zeitschriftenartikel:online:learning,0.015394886644014557,0.3470422504826516,Nicht signifikant
bildungstheorien,#b:buch:online:learning,-0.004634279253810078,0.7771360625555928,Nicht signifikant
bildungstheorien,#b:buchteil:online:learning,-0.030225881104602774,0.06481198229768381,Nicht signifikant
bildungstheorien,#b:konferenz-paper:online:learning,0.020033779299161725,0.22104943412155678,Nicht signifikant
lehr- und lerneffektivität,#0:zeitschriftenartikel:digital:learning,0.03543378487072006,0.030395488493331374,Signifikant
lehr- und lerneffektivität,#0:buch:digital:learning,-0.04295243651454102,0.00867374645609116,Signifikant
lehr- und lerneffektivität,#0:buchteil:digital:learning,-0.09961818404922126,1.0630847351763896e-09,Signifikant
lehr- und lerneffektivität,#0:konferenz-paper:digital:learning,0.027343786220519552,0.09483804543704151,Nicht signifikant
lehr- und lerneffektivität,#1:zeitschriftenartikel:learning:management:system,0.2537589668506311,6.084513564494158e-56,Signifikant
lehr- und lerneffektivität,#1:buch:learning:management:system,-0.013221615229049598,0.41933083498050605,Nicht signifikant
lehr- und lerneffektivität,#1:buchteil:learning:management:system,-0.02318053631159603,0.15677349454441633,Nicht signifikant
lehr- und lerneffektivität,#1:konferenz-paper:learning:management:system,0.03534857960355879,0.030796747888680493,Signifikant
lehr- und lerneffektivität,#2:zeitschriftenartikel:online:lernplattform,0.06413054184386249,8.818589169923056e-05,Signifikant
lehr- und lerneffektivität,#3:zeitschriftenartikel:online:lernumgebung,0.06770001472389309,3.477313083639259e-05,Signifikant
lehr- und lerneffektivität,#3:buch:online:lernumgebung,-0.013221615229049601,0.41933083498050605,Nicht signifikant
lehr- und lerneffektivität,#3:buchteil:online:lernumgebung,0.05735240879955908,0.0004551587421373284,Signifikant
lehr- und lerneffektivität,#3:konferenz-paper:online:lernumgebung,0.040543406176225094,0.013237264414223413,Signifikant
lehr- und lerneffektivität,#4:zeitschriftenartikel:mooc,0.15807824469214937,2.571425168207329e-22,Signifikant
lehr- und lerneffektivität,#4:buch:mooc,-0.018703201164474336,0.25326674091589213,Nicht signifikant
lehr- und lerneffektivität,#4:buchteil:mooc,-0.018000453086470424,0.2715424049726348,Nicht signifikant
lehr- und lerneffektivität,#4:konferenz-paper:mooc,-0.023531422230428378,0.15059102658766296,Nicht signifikant
lehr- und lerneffektivität,#5:zeitschriftenartikel:e-learning,0.31112468231079515,1.3746400563882835e-84,Signifikant
lehr- und lerneffektivität,#5:buch:e-learning,-0.0459366526199583,0.004997537683946112,Signifikant
lehr- und lerneffektivität,#5:buchteil:e-learning,-0.10240080584481207,3.589488267388994e-10,Signifikant
lehr- und lerneffektivität,#5:konferenz-paper:e-learning,0.06413054184386252,8.818589169923056e-05,Signifikant
lehr- und lerneffektivität,#6:zeitschriftenartikel:bildung:technologie,0.15216201502107685,8.91471483543023e-21,Signifikant
lehr- und lerneffektivität,#6:buch:bildung:technologie,-0.044963395893373406,0.006002299001931165,Signifikant
lehr- und lerneffektivität,#6:buchteil:bildung:technologie,-0.07799573877828032,1.8324187470513746e-06,Signifikant
lehr- und lerneffektivität,#6:konferenz-paper:bildung:technologie,0.04449663336233522,0.006545900898579205,Signifikant
lehr- und lerneffektivität,#7:zeitschriftenartikel:digital:medien,0.09259377167527684,1.4480781187372688e-08,Signifikant
lehr- und lerneffektivität,#7:buch:digital:medien,-0.1161486217290733,1.093398479011518e-12,Signifikant
lehr- und lerneffektivität,#7:buchteil:digital:medien,-0.3858342429083511,8.672161201077243e-133,Signifikant
lehr- und lerneffektivität,#7:konferenz-paper:digital:medien,0.06770001472389306,3.477313083639259e-05,Signifikant
lehr- und lerneffektivität,#8:zeitschriftenartikel:blended:learning,0.1820069374811991,3.627881927899054e-29,Signifikant
lehr- und lerneffektivität,#8:buch:blended:learning,-0.029596177473030366,0.07059622414516858,Nicht signifikant
lehr- und lerneffektivität,#8:buchteil:blended:learning,-0.05965393345504269,0.0002655471165844745,Signifikant
lehr- und lerneffektivität,#8:konferenz-paper:blended:learning,0.0405434061762251,0.013237264414223413,Signifikant
lehr- und lerneffektivität,#9:zeitschriftenartikel:digital:lernen,0.2095179376291808,2.6491839545272096e-38,Signifikant
lehr- und lerneffektivität,#9:buch:digital:lernen,-0.06308018258264755,0.00011495577581524897,Signifikant
lehr- und lerneffektivität,#9:buchteil:digital:lernen,-0.07421399207087928,5.649778086281621e-06,Signifikant
lehr- und lerneffektivität,#9:konferenz-paper:digital:lernen,0.013660895473587752,0.404046243351654,Nicht signifikant
lehr- und lerneffektivität,#a:zeitschriftenartikel:online:lernen,0.054247938556101896,0.0009138531866316577,Signifikant
lehr- und lerneffektivität,#a:buch:online:lernen,-0.018703201164474333,0.25326674091589213,Nicht signifikant
lehr- und lerneffektivität,#a:buchteil:online:lernen,0.019666975011663347,0.22962239131056045,Nicht signifikant
lehr- und lerneffektivität,#a:konferenz-paper:online:lernen,0.028664676276941903,0.07992253312566122,Nicht signifikant
lehr- und lerneffektivität,#b:zeitschriftenartikel:online:learning,0.16259163396737464,1.565562200894944e-23,Signifikant
lehr- und lerneffektivität,#b:buch:online:learning,-0.009347841144665248,0.5680279591442501,Nicht signifikant
lehr- und lerneffektivität,#b:buchteil:online:learning,-0.07189202239473214,1.099102399109306e-05,Signifikant
lehr- und lerneffektivität,#b:konferenz-paper:online:learning,0.06647558570657568,4.8098368957416695e-05,Signifikant
kollaboratives lernen,#0:zeitschriftenartikel:digital:learning,0.00015779818130126372,0.9923101324753552,Nicht signifikant
kollaboratives lernen,#0:buch:digital:learning,-0.02116925936927465,0.19597056235673033,Nicht signifikant
kollaboratives lernen,#0:buchteil:digital:learning,-0.0508495194773684,0.0018849305931488418,Signifikant
kollaboratives lernen,#0:konferenz-paper:digital:learning,0.009169463883594168,0.5754367171221331,Nicht signifikant
kollaboratives lernen,#1:zeitschriftenartikel:learning:management:system,0.0667513030231025,4.4731216840914225e-05,Signifikant
kollaboratives lernen,#1:buch:learning:management:system,-0.006516319556627449,0.6906251623421452,Nicht signifikant
kollaboratives lernen,#1:buchteil:learning:management:system,-0.019314694477765775,0.23807600165323783,Nicht signifikant
kollaboratives lernen,#1:konferenz-paper:learning:management:system,0.00710886000260968,0.6641438274772027,Nicht signifikant
kollaboratives lernen,#2:zeitschriftenartikel:online:lernplattform,-0.010307350649766877,0.5289777728895871,Nicht signifikant
kollaboratives lernen,#3:zeitschriftenartikel:online:lernumgebung,-0.013043130975235854,0.425636968990131,Nicht signifikant
kollaboratives lernen,#3:buch:online:lernumgebung,-0.0065163195566274494,0.6906251623421452,Nicht signifikant
kollaboratives lernen,#3:buchteil:online:lernumgebung,0.0849715622797874,2.0005904086344425e-07,Signifikant
kollaboratives lernen,#3:konferenz-paper:online:lernumgebung,-0.006516319556627449,0.6906251623421452,Nicht signifikant
kollaboratives lernen,#4:zeitschriftenartikel:mooc,0.04054562472978897,0.013232232914125048,Signifikant
kollaboratives lernen,#4:buch:mooc,-0.009217938459729482,0.573418853308542,Nicht signifikant
kollaboratives lernen,#4:buchteil:mooc,0.006298535286791484,0.7004562742119887,Nicht signifikant
kollaboratives lernen,#4:konferenz-paper:mooc,-0.02533283367533967,0.12173728489770444,Nicht signifikant
kollaboratives lernen,#5:zeitschriftenartikel:e-learning,0.12222858569935299,6.702648408638066e-14,Signifikant
kollaboratives lernen,#5:buch:e-learning,-0.02264004077018908,0.16667051609130307,Nicht signifikant
kollaboratives lernen,#5:buchteil:e-learning,-0.048964335601545866,0.002767663659982534,Signifikant
kollaboratives lernen,#5:konferenz-paper:e-learning,0.01777829896744463,0.2775030814986917,Nicht signifikant
kollaboratives lernen,#6:zeitschriftenartikel:bildung:technologie,0.010971629809800857,0.5027663848594867,Nicht signifikant
kollaboratives lernen,#6:buch:bildung:technologie,-0.022160367770241992,0.1758406743730892,Nicht signifikant
kollaboratives lernen,#6:buchteil:bildung:technologie,-0.031128207585802502,0.05720988151516453,Nicht signifikant
kollaboratives lernen,#6:konferenz-paper:bildung:technologie,0.0021631617280349243,0.8948883042531917,Nicht signifikant
kollaboratives lernen,#7:zeitschriftenartikel:digital:medien,0.03899117694269528,0.017200110003120016,Signifikant
kollaboratives lernen,#7:buch:digital:medien,-0.05364320917747309,0.0010426019455309736,Signifikant
kollaboratives lernen,#7:buchteil:digital:medien,-0.18794544428547247,5.045605815027137e-31,Signifikant
kollaboratives lernen,#7:konferenz-paper:digital:medien,0.009169463883594174,0.5754367171221331,Nicht signifikant
kollaboratives lernen,#8:zeitschriftenartikel:blended:learning,0.03845706698045684,0.01878637839534163,Signifikant
kollaboratives lernen,#8:buch:blended:learning,-0.014586580136229509,0.37294853481560786,Nicht signifikant
kollaboratives lernen,#8:buchteil:blended:learning,-0.03212194787275331,0.049710707348052045,Signifikant
kollaboratives lernen,#8:konferenz-paper:blended:learning,-0.006516319556627449,0.6906251623421452,Nicht signifikant
kollaboratives lernen,#9:zeitschriftenartikel:digital:lernen,0.08296792677318306,3.8494927767026875e-07,Signifikant
kollaboratives lernen,#9:buch:digital:lernen,-0.031089289793867613,0.0575217426831055,Nicht signifikant
kollaboratives lernen,#9:buchteil:digital:lernen,-0.03657662694980933,0.025432559208410626,Signifikant
kollaboratives lernen,#9:konferenz-paper:digital:lernen,0.0378731346493767,0.020665602313807697,Signifikant
kollaboratives lernen,#a:zeitschriftenartikel:online:lernen,0.03138205874242419,0.05521000083792028,Nicht signifikant
kollaboratives lernen,#a:buch:online:lernen,-0.009217938459729482,0.573418853308542,Nicht signifikant
kollaboratives lernen,#a:buchteil:online:lernen,0.06015223726571352,0.0002357181016630675,Signifikant
kollaboratives lernen,#a:konferenz-paper:online:lernen,0.05816064069686935,0.00037749811441005834,Signifikant
kollaboratives lernen,#b:zeitschriftenartikel:online:learning,0.18392011517420734,9.297057371645834e-30,Signifikant
kollaboratives lernen,#b:buch:online:learning,-0.00460711637783816,0.7784081308432321,Nicht signifikant
kollaboratives lernen,#b:buchteil:online:learning,-0.02996430294823675,0.06716545166558473,Nicht signifikant
kollaboratives lernen,#b:konferenz-paper:online:learning,0.1473331883483378,1.4533366124064635e-19,Signifikant
bewertungsmethoden,#0:zeitschriftenartikel:digital:learning,0.03297679323220485,0.04393624518955794,Signifikant
bewertungsmethoden,#0:buch:digital:learning,-0.021869896367110127,0.18157367451302178,Nicht signifikant
bewertungsmethoden,#0:buchteil:digital:learning,-0.04682149773506658,0.004218753857436722,Signifikant
bewertungsmethoden,#0:konferenz-paper:digital:learning,0.008132353804714644,0.6193902895419663,Nicht signifikant
bewertungsmethoden,#1:zeitschriftenartikel:learning:management:system,0.19288080087441078,1.293546219045075e-32,Signifikant
bewertungsmethoden,#1:buch:learning:management:system,-0.00673198957566074,0.6809406235695507,Nicht signifikant
bewertungsmethoden,#1:buchteil:learning:management:system,-0.02055607349745867,0.20924187530914456,Nicht signifikant
bewertungsmethoden,#1:konferenz-paper:learning:management:system,0.026454222462821544,0.10608371372797426,Nicht signifikant
bewertungsmethoden,#2:zeitschriftenartikel:online:lernplattform,0.01667165975007627,0.30851669395155745,Nicht signifikant
bewertungsmethoden,#3:zeitschriftenartikel:online:lernumgebung,0.02973952587090662,0.06924357291302292,Nicht signifikant
bewertungsmethoden,#3:buch:online:lernumgebung,-0.006731989575660744,0.6809406235695507,Nicht signifikant
bewertungsmethoden,#3:buchteil:online:lernumgebung,0.051558501203908716,0.001626140907575521,Signifikant
bewertungsmethoden,#3:konferenz-paper:online:lernumgebung,-0.0067319895756607386,0.6809406235695507,Nicht signifikant
bewertungsmethoden,#4:zeitschriftenartikel:mooc,0.09590147910051239,4.3320319810839095e-09,Signifikant
bewertungsmethoden,#4:buch:mooc,-0.009523023706973936,0.5607965880549859,Nicht signifikant
bewertungsmethoden,#4:buchteil:mooc,-0.021869896367110134,0.18157367451302178,Nicht signifikant
bewertungsmethoden,#4:konferenz-paper:mooc,-0.0037892884235685076,0.816971202418111,Nicht signifikant
bewertungsmethoden,#5:zeitschriftenartikel:e-learning,0.062192828800942734,0.0001433686117360309,Signifikant
bewertungsmethoden,#5:buch:e-learning,-0.023389356082519807,0.15307141168274135,Nicht signifikant
bewertungsmethoden,#5:buchteil:e-learning,-0.042124754245623064,0.010052136674469943,Signifikant
bewertungsmethoden,#5:konferenz-paper:e-learning,0.016671659750076274,0.30851669395155745,Nicht signifikant
bewertungsmethoden,#6:zeitschriftenartikel:bildung:technologie,0.09377581610322307,9.452291411251993e-09,Signifikant
bewertungsmethoden,#6:buch:bildung:technologie,-0.022893807390147042,0.16196683979285256,Nicht signifikant
bewertungsmethoden,#6:buchteil:bildung:technologie,-0.045018622000690844,0.005940747914511186,Signifikant
bewertungsmethoden,#6:konferenz-paper:bildung:technologie,0.0011395795760352134,0.9445096027261798,Nicht signifikant
bewertungsmethoden,#7:zeitschriftenartikel:digital:medien,0.029117454969044502,0.07527127957226583,Nicht signifikant
bewertungsmethoden,#7:buch:digital:medien,-0.05572843433886042,0.0006582119777029365,Signifikant
bewertungsmethoden,#7:buchteil:digital:medien,-0.19429949730203575,4.428866896702055e-33,Signifikant
bewertungsmethoden,#7:konferenz-paper:digital:medien,-0.013474818261477341,0.4104796283900734,Nicht signifikant
bewertungsmethoden,#8:zeitschriftenartikel:blended:learning,0.059290650939023776,0.0002894847045434345,Signifikant
bewertungsmethoden,#8:buch:blended:learning,-0.015069350815026517,0.35733485615969046,Nicht signifikant
bewertungsmethoden,#8:buchteil:blended:learning,-0.03318508497781704,0.04261835441570281,Signifikant
bewertungsmethoden,#8:konferenz-paper:blended:learning,-0.00673198957566074,0.6809406235695507,Nicht signifikant
bewertungsmethoden,#9:zeitschriftenartikel:digital:lernen,0.001576851735841346,0.9232737929294276,Nicht signifikant
bewertungsmethoden,#9:buch:digital:lernen,-0.03211824911105695,0.04973701228239603,Signifikant
bewertungsmethoden,#9:buchteil:digital:lernen,-0.037787200151735256,0.020955552876467054,Signifikant
bewertungsmethoden,#9:konferenz-paper:digital:lernen,-0.00673198957566074,0.6809406235695507,Nicht signifikant
bewertungsmethoden,#a:zeitschriftenartikel:online:lernen,-0.013474818261477336,0.410479628390084,Nicht signifikant
bewertungsmethoden,#a:buch:online:lernen,-0.009523023706973935,0.5607965880549859,Nicht signifikant
bewertungsmethoden,#a:buchteil:online:lernen,-0.0037817559743559413,0.8173286035822924,Nicht signifikant
bewertungsmethoden,#a:konferenz-paper:online:lernen,-0.004759597677790119,0.7712750394456501,Nicht signifikant
bewertungsmethoden,#b:zeitschriftenartikel:online:learning,0.16658828693135447,1.226754138459532e-24,Signifikant
bewertungsmethoden,#b:buch:online:learning,-0.004759597677790118,0.7712750394456501,Nicht signifikant
bewertungsmethoden,#b:buchteil:online:learning,-0.0238445289131446,0.14523265271011174,Nicht signifikant
bewertungsmethoden,#b:konferenz-paper:online:learning,0.03644290370333358,0.025974509070600123,Signifikant
technologieintegration,#0:zeitschriftenartikel:digital:learning,0.04481565060102867,0.006169798808138428,Signifikant
technologieintegration,#0:buch:digital:learning,-0.043790023991853944,0.00745327207169613,Signifikant
technologieintegration,#0:buchteil:digital:learning,-0.0981430605120993,1.8681533921377714e-09,Signifikant
technologieintegration,#0:konferenz-paper:digital:learning,0.026309639997098008,0.10800751262795959,Nicht signifikant
technologieintegration,#1:zeitschriftenartikel:learning:management:system,0.3071164265223788,2.3098602962135068e-82,Signifikant
technologieintegration,#1:buch:learning:management:system,-0.013479441332627046,0.4103190582072888,Nicht signifikant
technologieintegration,#1:buchteil:learning:management:system,-0.03067231305132679,0.06095263942936975,Nicht signifikant
technologieintegration,#1:konferenz-paper:learning:management:system,0.07187742925862808,1.103640267055993e-05,Signifikant
technologieintegration,#2:zeitschriftenartikel:online:lernplattform,0.046058826829258465,0.004882788589038356,Signifikant
technologieintegration,#3:zeitschriftenartikel:online:lernumgebung,0.03963219644164045,0.01545236989786055,Signifikant
technologieintegration,#3:buch:online:lernumgebung,-0.013479441332627047,0.4103190582072888,Nicht signifikant
technologieintegration,#3:buchteil:online:lernumgebung,0.03742457652091384,0.02221844916135225,Signifikant
technologieintegration,#3:konferenz-paper:online:lernumgebung,0.01314423829419664,0.4220579158738737,Nicht signifikant
technologieintegration,#4:zeitschriftenartikel:mooc,0.12490612228369649,1.8737996739829608e-14,Signifikant
technologieintegration,#4:buch:mooc,-0.019067920103660103,0.2441271411086067,Nicht signifikant
technologieintegration,#4:buchteil:mooc,-0.019078284073246132,0.24387085471612177,Nicht signifikant
technologieintegration,#4:konferenz-paper:mooc,-0.024802074928181067,0.1297496893111386,Nicht signifikant
technologieintegration,#5:zeitschriftenartikel:e-learning,0.3134333407773957,6.92752921440762e-86,Signifikant
technologieintegration,#5:buch:e-learning,-0.04683243335107293,0.004209858907106391,Signifikant
technologieintegration,#5:buchteil:e-learning,-0.10515890396145472,1.1889177123710668e-10,Signifikant
technologieintegration,#5:konferenz-paper:e-learning,0.046058826829258465,0.004882788589038356,Signifikant
technologieintegration,#6:zeitschriftenartikel:bildung:technologie,0.1676492029648105,6.173196248754654e-25,Signifikant
technologieintegration,#6:buch:bildung:technologie,-0.04584019777922224,0.005089846198865583,Signifikant
technologieintegration,#6:buchteil:bildung:technologie,-0.08378386384212375,2.954119407457784e-07,Signifikant
technologieintegration,#6:konferenz-paper:bildung:technologie,0.04312357825892639,0.00841075631387622,Signifikant
technologieintegration,#7:zeitschriftenartikel:digital:medien,0.17074163357874467,8.126759190744639e-26,Signifikant
technologieintegration,#7:buch:digital:medien,-0.11850411168849632,3.7697848693963533e-13,Signifikant
technologieintegration,#7:buchteil:digital:medien,-0.3907019592019679,2.1213777893025984e-136,Signifikant
technologieintegration,#7:konferenz-paper:digital:medien,0.07959986577526774,1.1187295100067323e-06,Signifikant
technologieintegration,#8:zeitschriftenartikel:blended:learning,0.18308628876258407,1.686002269591675e-29,Signifikant
technologieintegration,#8:buch:blended:learning,-0.030173313245510903,0.0652794051164831,Nicht signifikant
technologieintegration,#8:buchteil:blended:learning,-0.06097803977731806,0.0001931011768198424,Signifikant
technologieintegration,#8:konferenz-paper:blended:learning,0.03976791792102033,0.015103035444622246,Signifikant
technologieintegration,#9:zeitschriftenartikel:digital:lernen,0.24068891292925146,2.4201384981130034e-50,Signifikant
technologieintegration,#9:buch:digital:lernen,-0.06431026812110008,8.424155511237293e-05,Signifikant
technologieintegration,#9:buchteil:digital:lernen,-0.07084051787445117,1.4760819824313692e-05,Signifikant
technologieintegration,#9:konferenz-paper:digital:lernen,0.03976791792102033,0.015103035444622246,Signifikant
technologieintegration,#a:zeitschriftenartikel:online:lernen,0.05295475288618287,0.0012094936192114756,Signifikant
technologieintegration,#a:buch:online:lernen,-0.019067920103660103,0.2441271411086067,Nicht signifikant
