;Die Inhalte sind verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;14;25;4;0;0;0;1,76744186
;Die Sprache (Fremd- und Fachwörter) ist verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;24;16;3;0;0;0;1,511627907
;ch komme thematisch mit.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;18;23;2;0;0;0;1,627906977
;Die Zeit ist ausreichend für die bearbeiteten Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;12;17;11;3;0;0;2,11627907
;Ich habe den Eindruck, mein Wissen erweitert sich langfristig.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;23;13;2;1;0;2,372093023
;Ich kann mir die neuen Themen gut merken.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;18;15;4;2;0;2,581395349
;Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;21;15;5;1;0;2,627906977
;Ich werde das Gelernte im beruflichen Alltag anwenden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;5;15;18;5;0;0;2,534883721
;Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;11;25;6;1;0;0;1,930232558
;Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;18;13;5;0;0;2,372093023
;Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;9;9;16;4;4;3,581395349
;Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;7;11;14;7;2;3,534883721
;Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;10;14;8;4;1;2,930232558
;Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;8;10;11;9;3;3,604651163
;Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;11;12;10;5;3;3,325581395
;In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;16;11;9;3;2;3,023255814
;Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;16;18;8;1;0;0;1,860465116
;Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;14;16;9;3;0;0;1,976744186
;Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;16;18;8;0;1;0;1,88372093
;Ich kann meine bisherigen beruflichen Erlebnisse einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;13;19;9;1;1;0;2,023255814
;Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;8;15;6;9;4;1;2,744186047
;Inhalte werden mit konkreten Beispielen erläutert.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;5;15;12;8;2;0;2,627906977
;Die Lernziele sind mir bekannt.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;20;13;2;1;0;2,302325581
;Die Lernziele werden erreicht.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;26;10;5;0;0;2,418604651
;Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;11;11;14;2;2;3,162790698
;Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;10;13;10;5;3;3,348837209
;Die eingesetzten Medien sind für mein Verständnis hilfreich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;27;6;2;1;0;2,139534884
;Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;22;9;4;1;0;2,302325581
;Ich kann das Gelernte bei der Bearbeitung üben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;16;16;8;2;0;2,860465116
;Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;3;15;12;8;1;3,465116279
;Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;13;12;9;5;1;3,069767442
;Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;4;9;18;5;4;3,697674419
;Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;12;16;9;3;1;3,046511628
;Inhalte werden in Diskussionen vertieft.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;21;14;7;0;1;0;1,744186047
;Ich habe Gelegenheit das Gelernte zu reflektieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;13;18;8;3;1;0;2,093023256
;In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;20;15;6;0;1;1;1,837209302
;Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;8;25;9;1;0;0;2,069767442
;Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;5;21;16;1;0;0;2,302325581
;Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?;Passende Aufgaben in Platon zur jeweiligen bHS wären wichtig - hier war ein Fehler vorhanden;;;;;;
;;;;;;;;
;;;;;;;;
;;Distance-Learning ist für mich persönlich schwer!;;;;;;
;;;;;;;;
;;Die Anzeige der Ergebnisse der Aufgabenabstimmung ist viel zu unübersichtlich.;;;;;;
;;;;;;;;
;;Sehr viele Themengebiete, alles nett to know aber wenig praktische Anwendung. Um es alles zu vertiefen wird es im Alltag zu wenig angewandt;;;;;;
;;;;;;;;
;;;;;;;;
;;"Bitte weniger ""stupide Gruppenarbeit"" und weniger Bearbeitung verschiedener Themen zeitgleich. Gemeinsames Lernen und vielleicht eine ""Daltonstunde"" zum eigenen Erarbeiten / Niederschreibe der Ergebnisse. ";;;;;;
;;Themen wurden mehrfach angesprochen bzw. Waren von uns schon bearbeitet ;;;;;;
;;;;;;;;
;;"Ich denke wenn die ganze Handlungssituation in einer Woche stattfindet, sind die teilweise hier stattfindenden Zusammenhänge besser ersichtlich.
<br />Wir hatten im Letzten Schulblock bereits angefangen, wodurch ein zusammenhängendes Erarbeiten schwieriger war.";;;;;;
;;;;;;;;
;;;;;;;;
;;-;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;Nach wie vor sind für den Lernerfolg das Lernklima und die vom Kurs angewendete Methodik zum Erarbeiten von entscheidender Bedeutung. Ein problembasiertes Lernen mit Fokus auf Interessen und Problemstellungen kann zu den bisherigen Themen nur auf Basis der Anstöße von Lernbegleiter:innen und wenigen Auszubildenden erfolgen. Das hemmt das Kurspotenzial deutlich ein. Für mich persönlich stellt der Kurs aktuell nur bedingt einen geeigneten Lernort dar. Auf der einen Seite ist es schön die eigenen Mitschüler:innen zu sehen und sich auszutauschen, aber es bleibt das Gefühl hinter den eigenen Möglichkeiten zu bleiben. Für mich selbst stelle ich mir ein effektives Lernen in einer Kleingruppe vor, die zu bestimmten Zeitpunkten Diskussionen mit Lernbegleiter:innen über die erreichten Ziele informiert und Zukunftsperspektiven zum Beruf erörtert. Vielleicht vermisse ich auch das universitäre Leben hier zu sehr.;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;Leider muss ich die Themen, die ich nicht eigenständig bearbeitet habe zuhause erneut nacharbeiten, da ich meist nicht so sehr von der Tiefe oder Verständlichkeit der Ausarbeitung anderer profitiere;;;;;;
;;;;;;;;
;;es wurde stur nach den Aufgabenstellungen gearbeitet und selten nach Beispielen und eigenen Erlebnissen. Die Themen an sich haben mir im letzten Wachblock noch nicht viel bei meiner Arbeit geholfen, da es sich mehr um Hintergrundwissen zum Beruf des NotSan handelt. ( Natürlich auch wichtig, aber grade noch nicht so hilfreich);;;;;;
;;;;;;;;
;;Bei unserer Gruppe ist die HNFS zu einem zeitlich eher schwierigen Zeitpunkt erfolgt, was es etwas schwieriger gemacht hat sie abzuarbeiten. An sich finde ich ist die HNFS aber eine gute Brücke zwischen den rechtlichen Themen die bisher besprochen wurden aus den vorherigen HNFS und dem Beginn der medizinischen Themen aus den noch kommenden HNFS. Auch wenn sich eine Themen dadurch etwas doppeln.;;;;;;
;;Sehr schnell ab zu arbeiten für ein so großes, ausführliches Thema. Mehr Zeit für die einzelnen Aufgaben und diese auch besser aufzuteilen, erachte ich als sehr sinnvoll. ;;;;;;
;;;;;;;;
;;Insgesamt fand ich die Handlungssituation sehr interessant und würde sie auch als nützlich wahrnehmen. Die Erarbeitung und Präsentation im Kurs war aber nicht dauerhaft qualitativ hochwertig, weswegen ich mich noch einmal alleine intensiver mit der Handlungssituation auseinander setzen möchte.;;;;;;
;;Gruppenarbeiten haben sich in der Handlungssituation als nicht nachhaltig erwiesen. ;;;;;;
;;;;;;;;
;;;;;;;;
;;Meiner Meinung nach ist der praktische Nutzen nicht immer ganz eindeutig, da es in der 04 einige Themen gibt, die eigentlich gut zu wissen sind, aber nicht zwingend notwendig für den späteren Beruf.;;;;;;
;;;;;;;;
;;"Rechtliche Themen sind für mich nachvollziehbar in der Notwendigkeit in meiner späteren Arbeit und dem dazu gehörigen Verständnis. 
<br />Andere Themen der Handlungssituation hingegen eher nicht.";;;;;;
;;"Gerade bei trockenen Themen hatte ich das Gefühl, dass der Kurs sich teilt. Teilweise ist der Spalt zwischen sehr interessiertem Arbeiten und nahezu keiner Beteiligung sehr groß geworden. Vorallem ohne Vorwissen konnte man wenig zum Thema beitragen. Die eigenen Erfahrungen und Beispiele haben das Ganze trotzdem abgerundet und nochmal etwas verdeutlicht. 
<br />Für weitere Handlungssituationen hoffe ich auf andere Bearbeitungsstrategien unsererseits, die möglichst alle Personen gleich abholen. ";;;;;;
;;Die Absprache der Lernbegleiter:innen hat nach meinem empfinden nicht ausreichend stattgefunden, so war es schwer für den Kurs den angesetzten zeitlichen Rahmen einzuhalten. Ich würde mir wünschen, wenn neue Erarbeitungsstrategien durch Begleiter:innen auf die Gruppengröße abgestimmt werden. Ebenfalls würde ich mir wünschen, dass bei grober Zeitüberschreitung durch den Kurs ein Hinweis gegeben wird ;;;;;;
;;;;;;;;
