;Die Inhalte sind verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;4;0;0;0;0;1,4
;Die Sprache (Fremd- und Fachwörter) ist verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;2;1;0;0;0;1,4
;ch komme thematisch mit.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;3;0;0;0;0;1,3
;Die Zeit ist ausreichend für die bearbeiteten Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;3;1;0;0;0;1,5
;Ich habe den Eindruck, mein Wissen erweitert sich langfristig.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;5;2;0;0;0;1,9
;Ich kann mir die neuen Themen gut merken.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;4;4;0;0;0;2,2
;Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;5;1;1;0;0;2
;Ich werde das Gelernte im beruflichen Alltag anwenden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;2;5;0;0;0;2,2
;Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;3;0;1;0;0;1,6
;Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;2;1;1;0;0;1,7
;Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;2;5;0;1;0;2,5
;Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;3;1;1;2;0;2,5
;Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;4;1;0;2;0;2,3
;Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;2;2;1;2;0;2,6
;Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;2;2;1;1;0;2,2
;In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;6;0;0;1;0;1,9
;Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;4;1;1;0;0;1,9
;Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;3;4;0;0;0;2,1
;Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;3;3;0;0;0;1,9
;Ich kann meine bisherigen beruflichen Erlebnisse einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;4;2;1;0;0;2,1
;Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;1;3;1;1;0;2,4
;Inhalte werden mit konkreten Beispielen erläutert.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;5;1;2;0;0;2,3
;Die Lernziele sind mir bekannt.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;5;1;2;1;0;2,7
;Die Lernziele werden erreicht.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;7;1;0;0;0;1,8
;Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;3;2;1;2;0;2,8
;Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;0;3;3;1;0;3;3,7
;Die eingesetzten Medien sind für mein Verständnis hilfreich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;7;0;0;0;0;1,7
;Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;5;1;1;0;0;2
;Ich kann das Gelernte bei der Bearbeitung üben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;0;5;3;2;0;0;2,7
;Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;0;3;2;4;1;0;3,3
;Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;3;4;1;1;0;2,8
;Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;0;2;3;4;0;1;3,5
;Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;1;3;4;2;0;0;2,7
;Inhalte werden in Diskussionen vertieft.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;6;0;0;0;0;1,6
;Ich habe Gelegenheit das Gelernte zu reflektieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;2;3;1;0;0;2,1
;In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;3;2;1;0;0;1,9
;Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;5;1;0;0;0;1,7
;Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;6;1;0;0;0;1,8
;Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?;;;;;;;
;;"Ein wichtiges Thema mit vielen guten Diskussionen. An einigen Stellen etwas zäh und schwierig zu händeln, aber dennoch sehr lehrreich
<br />";;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;Gefühlt ist diese H-NFS vom Kurs sehr ausführlich bearbeitet worden, im Persönlichen Gefühl des Inhaltes zu Tief. Der Bezug auf die Rettungsdienstliche Arbeit ging dabei im persönlichem Gefühl unter. Fraglich ist es, ob diese H-NFS nicht durch die Bearbeitung der Lernbegleiter aufgabentechnisch zusammen gefasst und gekürzt werden könnte. Dies würde die Produktive Leistung und deren Output optimieren. ;;;;;;
;;;;;;;;
