;Die Inhalte sind verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;10;12;4;0;0;2,393939394
;Die Sprache (Fremd- und Fachwörter) ist verständlich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;16;10;4;3;0;0;1,818181818
;ch komme thematisch mit.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;17;13;3;0;0;0;1,575757576
;Die Zeit ist ausreichend für die bearbeiteten Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;16;13;3;1;0;0;1,666666667
;Ich habe den Eindruck, mein Wissen erweitert sich langfristig.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;13;10;3;0;1;2,424242424
;Ich kann mir die neuen Themen gut merken.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;5;19;6;3;0;0;2,212121212
;Ich denke, ich werde auch einige Zeit nach der Bearbeitung noch berichten können, was ich gelernt habe.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;3;13;12;5;0;0;2,575757576
;Ich werde das Gelernte im beruflichen Alltag anwenden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;7;15;6;1;2;1;2,272727273
;Ich finde es gut, dass die beruflichen Handlungssituationen vermittelt bzw. besprochen werden.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;15;11;4;3;0;0;1,848484848
;Ich würde die Bearbeitung der Inhalte meinen Kollegen empfehlen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;8;16;4;5;0;0;2,181818182
;Es werden zuerst Probleme thematisiert und durch ihre Bearbeitung lerne ich somit die Themen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;16;6;5;3;1;2,818181818
;Ich kann echte Probleme bearbeiten und darin die zuvor gelernten Inhalte vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;12;11;2;2;1;2,575757576
;Es werden wahre Vorfälle aus meinem Arbeitsalltag vorgestellt und durch das selbständige Entwickeln von Lösungen kann ich die Themen vertiefen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;8;9;9;1;2;2,96969697
;Es werden Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, was das mit dem jeweiligen Thema zu tun hat.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;9;10;7;0;4;3,090909091
;Es werden problematische Situationen aus dem Arbeitsalltag vorgestellt und ich muss herausfinden, mit welchen Fähigkeiten/welchem Wissen die Situation hätte verbessert werden können.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;8;11;5;2;3;3
;In der beruflichen Handlungssituation werden Situationen vorgestellt, die ich dann auf die jeweilige Aufgabe hin genauer betrachte.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;5;11;7;5;4;0;2,666666667
;Ich kann mein eigenes Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;12;15;4;2;0;0;1,878787879
;Auf meine bisherigen Erfahrungen zu den behandelten Themen wird eingegangen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;11;13;6;2;0;0;1,909090909
;Ich kann mein berufliches Wissen in die Bearbeitung mit einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;9;14;7;3;0;0;2,121212121
;Ich kann meine bisherigen beruflichen Erlebnisse einbringen.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;8;13;6;4;2;0;2,363636364
;Die Lernbegleiter*innen fordern mich auf, mein Wissen und meine Erlebnisse bei der Bearbeitung aus dem Berufsalltag einzubringen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;12;7;6;4;2;3,121212121
;Inhalte werden mit konkreten Beispielen erläutert.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;13;9;8;1;0;2,787878788
;Die Lernziele sind mir bekannt.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;9;10;8;4;1;1;2,424242424
;Die Lernziele werden erreicht.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;18;5;2;1;0;2,121212121
;Die Lernbegleiter*innen machen deutlich, welches die zentralen Punkte der besprochenen Themen sind.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;6;12;10;2;2;1;2,545454545
;Am Anfang der beruflichen Handlungssituation werden die Ziele bekannt gegeben, die mit der Bearbeitung erreicht werden sollten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;12;6;6;5;1;3
;Die eingesetzten Medien sind für mein Verständnis hilfreich.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;9;16;5;2;0;0;1,939393939
;Die eingesetzten Medien sind zur Präsentation der Inhalte geeignet.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;13;11;8;0;0;0;1,787878788
;Ich kann das Gelernte bei der Bearbeitung üben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;13;14;4;0;0;2,606060606
;Ich bekomme bei der Bearbeitung Feedback zu meinem Verhalten / meiner Leistung.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;6;12;7;4;2;3,333333333
;Ich kann das Feedback umsetzen und bei der Bearbeitung an meinem Verhalten / meiner Leistung arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;0;13;9;8;0;2;2,939393939
;Bei der Bearbeitung habe ich die Möglichkeit, Dinge, die ich später in der Arbeit umsetzen soll, schon einmal auszuprobieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;9;7;10;1;3;3,151515152
;Das Feedback aus der Bearbeitung hilft mir, weiter am Gelernten zu arbeiten.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;4;11;7;7;2;1;2,757575758
;Inhalte werden in Diskussionen vertieft.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;17;8;5;2;0;1;1,878787879
;Ich habe Gelegenheit das Gelernte zu reflektieren.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;10;17;3;1;1;0;1,878787879
;In der Diskussion erfahre ich, dass Kollegen andere Sichtweisen zu den behandelten Themen haben.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;12;12;6;1;0;0;1,757575758
;Ich kenne die Wichtigkeit der einzelnen Themen für unterschiedliche Situationen;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;8;16;4;2;1;0;1,96969697
;Mir ist klar, wie ich die behandelten Inhalte im Arbeitsalltag anwenden kann.;trifft voll und ganz zu (1);trifft überwiegend zu (2);trifft gerade noch zu (3);trifft eher nicht zu (4);trifft überwiegend nicht zu (5);trifft überhaupt nicht zu (6);Mittelwert
;;2;16;9;2;3;0;2,545454545
;Was muss in Bezug zur Evaluation dieser beruflicher Handlungssituationen noch gesagt werden?;;;;;;;
;;;;;;;;
;;;;;;;;
;;Ich glaube, ich spreche für alle meine Mit-Azubis, wenn ich sage, dass Distance-Learning gerade in der ersten Schulwoche überhaupt nicht optimal ist. Selbstverständich erkenne ich an, dass es keine andere Möglichkeit gibt/gab. Die Platformen sind zwar noch etwas verwirrend, aber die Funktionsweise erschließt sich mir zunehmend.;;;;;;
;;Einige Fragen konnten natürlich zum jetzigen Zeitpunkt noch nicht so recht beantwortet werden!;;;;;;
;;;;;;;;
;;Es hat mir sehr gut gefallen, die Formulierungen der Aufgaben sind machnmal nicht ganz leicht zu verstehen, doch mit der Zeit wird es bestimmt besser.;;;;;;
;;Als Start in die Ausbildung ein guter Anfang um sich mit den Systemen (Platon & Co) auseinander zu setzen, Feedback hier jedoch nur schwierig ausfüllbar und vermutlich nur eingeschränkt verwertbar;;;;;;
;;;;;;;;
;;"Ich finde es sehr hilfreich, das es für die Bearbeitung der Arbeitsaufträge klare Operatoren gibt, welche uns verdeutlichen wie wir uns mit der Aufgabe Auseinandersetzen sollen.
<br />Außerdem empfand ich die Handlungssituationen als gut geeignet, um uns beim bearbeiten mit den Programmen auseinander zu setzen und zu gewöhnen.
<br />
<br />Nach dem bisherigen Stand finde ich es jedoch noch schwierig, die Aufgaben voll zu verstehen und die Gedankengänge der anderen Gruppen nachvollziehen zu können, in deren Ausarbeitung wir nicht in dem Umfang integriert waren, wie in der eigenen „Aufgabengruppe“. 
<br />Denke jedoch, das dies eine Gewöhnungssache und Vertrauensfrage ist, welche sich mit der Zeit bessern wird, wenn wir uns untereinander weiter kennen und verstehen lernen, ebenso mitbekommen wie viel produktiver wir alle als Gruppe Ziele erarbeiten und uns auch gegenseitig korrigieren (das benötigt für mich ein gewisses Maß an vertrauen).";;;;;;
;;;;;;;;
;;Schwierig die Inhalte der H-RDS01 auf den Beruf zu übertragen, da sie nur die Ausbildung betreffen, aber für diese Zeit wichtig und hilfreich sind. Inwieweit die Themen nach der Ausbildung relevant sind wird sich zeigen.;;;;;;
;;In meinem Empfinden, war der Input für die erste Woche deutlich zu viel (besonders im Bezug auf die digitalen Medien).;;;;;;
;;"Die Aufgaben zum wissenschaftlichen Arbeiten waren für mich sehr hilfreich. Die Aufgabe zur Mitwirkung fiel mir schwer zu verstehen, sowie zu bearbeiten. Als ""Opener"" in die Arbeit mit den Aufgaben halte ich einfachere Aufgaben für sinnvoller.";;;;;;
;;;;;;;;
;;"Das Konkretisieren mancher Fragestellung würde es dem ein oder anderen Bearbeiter einfacher machen. 
<br />";;;;;;
;;Diese berufliche Handlungssituation ist sinnvoll für die Ausbildung zum NotSan, allerdings frustriert und überfordert sie einen sehr in der ersten Woche;;;;;;
;;;;;;;;
;;;;;;;;
;;Ich habe nichts mehr hinzuzufügen, auch in Anbetracht der Tatsache, dass diese handlungssituation länger her ist;;;;;;
;;;;;;;;
;;Alles in allem logisch und strukturiert aufgebaut;;;;;;
;;Es ist noch sehr weit am Anfang der Ausbildung, den fiktiven Kreis kennenzulernen bedarf meiner Meinung nach noch weiterer Anwendungsmöglichkeiten im Unterricht.;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
;;"Ich konnte mich anfangs noch nicht recht mit dem gesamten System und der Aufmachung in Form der Handlungssituationen anfreunden. Daher bin ich der Meinung, dass hier leider viel Inhalt auf der Strecke geblieben ist, weil man sich erst einmal inhaltlich mit den Gegebenheiten der Lernplattform auseinandersetzen musste. Ich selbst konnte für mich erst ab H-NFS-03 richtig inhaltlich in die Thematik einsteigen und diese auch bis heute reflektieren und/oder anwenden.
<br />Ich wünsche mir insgesamt mehr Input von Seiten der Lernbegleiter (beispielsweise in Form von vorgegebenen Strukturen oder Oberthemen). Ich blicke aber positiv auf die kommenden Handlungssituationen und hoffe auf einfachere, besser gesicherte und besser organisierte Arbeitsergebnisse.";;;;;;
;;;;;;;;
;;Nichts;;;;;;
;;;;;;;;
;;Durch verspätete Evaluation der HNFs ist die Erinnerung an die Handlungssituation etwas geschwächt und es wird sich nicht 100% erinnert.;;;;;;
;;'Die Bearbeitung der Handlungssituaion ist ein Jahr her, daher ist das Feedback kaum möglich;;;;;;
;;Evaluationen rückwirkend ohne direkten zeitlichen Bezug zur Handlungssituation auszufüllen halte ich für fraglich;;;;;;
